Cliente_ID;Tempo_permanencia_horas;Gasto_reais
31587;3.53;672.7
31588;3.99;316.67
31589;6.02;1104.76
31590;3.05;1136.29
31591;1.87;632.75
31592;4.35;514.98
31593;3.28;935.36
31594;10.06;840.24
31595;9.64;948.04
31596;1.89;587.33
31597;3.7;1184.5
31598;4.02;262.02
31599;3.44;904.96
31600;3.1;565.6
31601;3.81;1106.29
31602;2.79;1170.24
31603;3.03;1031.84
31604;10.47;1085.55
31605;0.89;197.64
31606;4.86;165.2
31607;7.73;1019.0
31608;8.18;1409.91
31609;5.39;1193.56
31610;5.05;1362.2
31611;6.74;381.59
31612;10.06;942.77
31613;0.58;1065.46
31614;4.3;722.25
31615;9.71;991.64
31616;9.08;1243.95
31617;1.88;349.7
31618;8.5;1108.21
31619;1.05;418.54
31620;8.86;786.7
31621;5.75;890.71
31622;6.74;795.18
31623;5.38;831.02
31624;2.09;799.43
31625;4.7;293.13
31626;1.86;1310.06
31627;6.51;546.52
31628;4.3;489.62
31629;11.34;724.92
31630;1.25;942.61
31631;8.35;568.36
31632;7.0;340.79
31633;5.47;1389.81
31634;0.83;890.72
31635;4.75;258.95
31636;9.91;1326.15
31637;4.78;547.84
31638;3.79;1081.38
31639;2.07;835.52
31640;5.81;901.45
31641;6.34;1371.7
31642;6.36;490.17
31643;8.37;505.57
31644;2.47;989.0
31645;8.28;1269.55
31646;7.33;376.38
31647;7.87;1366.75
31648;3.83;783.39
31649;9.82;507.56
31650;8.86;615.17
31651;4.48;1017.99
31652;2.32;1111.61
31653;8.74;331.87
31654;10.38;677.14
31655;10.05;329.68
31656;3.52;637.1
31657;6.36;1051.11
31658;2.82;1478.05
31659;5.96;201.14
31660;9.51;965.56
31661;11.07;308.34
31662;5.44;1486.0
31663;6.08;552.47
31664;8.55;908.73
31665;0.37;1316.89
31666;9.14;550.32
31667;1.15;1213.98
31668;10.9;1155.5
31669;0.21;888.88
31670;8.96;927.75
31671;1.1;256.88
31672;7.61;370.57
31673;11.16;1392.22
31674;6.09;1407.75
31675;0.61;1180.64
31676;1.67;1071.67
31677;8.93;1313.58
31678;7.85;329.77
31679;11.28;892.55
31680;3.28;325.46
31681;5.79;1387.4
31682;6.65;402.29
31683;3.82;1245.86
31684;3.26;517.86
31685;5.3;1211.92
31686;9.77;898.78
31687;5.42;466.04
31688;2.84;979.39
31689;8.52;1332.28
31690;3.6;1394.46
31691;11.8;659.25
31692;9.11;702.6
31693;6.67;364.53
31694;8.68;344.35
31695;6.87;1096.82
31696;1.96;329.55
31697;4.4;1056.48
31698;1.15;1020.91
31699;3.11;600.4
31700;3.0;799.89
31701;10.29;1296.08
31702;4.79;263.43
31703;3.79;471.03
31704;3.76;1186.67
31705;5.07;955.02
31706;0.5;717.93
31707;6.16;1373.69
31708;11.46;1090.26
31709;9.02;1439.37
31710;8.82;1105.66
31711;2.69;176.69
31712;9.65;614.68
31713;8.46;215.4
31714;0.04;956.17
31715;4.41;1036.66
31716;11.26;1249.84
31717;2.27;471.91
31718;9.02;253.16
31719;8.16;912.44
31720;0.39;734.71
31721;10.1;173.13
31722;4.39;588.23
31723;3.37;1356.04
31724;1.11;236.61
31725;7.16;1380.28
31726;7.12;513.72
31727;1.74;952.11
31728;1.87;628.03
31729;7.82;1306.8
31730;5.66;660.16
31731;9.59;1016.63
31732;7.11;285.92
31733;3.19;1362.54
31734;5.79;444.15
31735;3.57;614.31
31736;4.59;690.84
31737;7.28;214.84
31738;0.03;1050.13
31739;0.92;1251.91
31740;11.45;544.86
31741;0.38;431.07
31742;6.23;1425.82
31743;4.9;789.65
31744;9.65;645.61
31745;0.01;878.08
31746;1.58;1302.11
31747;0.82;1397.85
31748;6.18;206.72
31749;0.93;1257.04
31750;4.4;296.91
31751;4.5;891.19
31752;11.37;604.85
31753;1.05;262.85
31754;6.49;1161.69
31755;8.29;1006.43
31756;4.71;1413.11
31757;10.7;536.34
31758;11.68;707.89
31759;6.61;694.73
31760;2.83;893.8
31761;4.03;633.18
31762;7.27;870.16
31763;0.9;1473.33
31764;6.38;699.57
31765;0.62;887.23
31766;1.55;838.32
31767;8.82;1202.89
31768;2.42;968.38
31769;9.77;693.12
31770;6.47;978.62
31771;5.09;179.35
31772;9.36;1356.4
31773;10.64;1224.19
31774;6.48;1103.39
31775;6.01;654.46
31776;0.94;457.52
31777;5.05;633.84
31778;8.72;458.79
31779;4.89;557.07
31780;4.94;950.6
31781;6.97;181.47
31782;9.39;1281.61
31783;6.77;176.29
31784;5.7;790.14
31785;4.45;1440.56
31786;11.09;364.1
31787;4.87;1378.24
31788;6.84;1330.14
31789;5.01;585.76
31790;6.66;870.7
31791;0.4;1001.3
31792;3.32;880.01
31793;6.71;867.08
31794;5.5;1216.47
31795;11.26;1247.42
31796;11.24;1437.96
31797;5.93;950.42
31798;10.87;793.48
31799;10.86;247.98
31800;9.07;1239.12
31801;7.68;731.89
31802;4.03;995.46
31803;2.55;281.11
31804;10.06;911.53
31805;10.14;949.67
31806;11.68;754.16
31807;8.38;1300.82
31808;4.34;463.11
31809;7.47;707.3
31810;5.12;321.58
31811;6.44;1452.15
31812;10.81;719.34
31813;5.24;1267.72
31814;8.45;300.18
31815;0.63;1450.06
31816;4.19;714.02
31817;11.5;704.51
31818;11.15;908.09
31819;0.75;398.55
31820;2.76;209.96
31821;4.08;1376.55
31822;1.35;189.94
31823;6.8;1084.12
31824;1.0;732.07
31825;2.99;185.91
31826;3.07;979.64
31827;6.97;1097.66
31828;0.94;1044.02
31829;7.48;801.6
31830;1.36;226.75
31831;5.99;677.05
31832;2.04;823.06
31833;1.52;370.23
31834;6.02;889.21
31835;5.73;1445.11
31836;10.1;977.04
31837;8.31;336.14
31838;1.68;528.04
31839;2.26;620.04
31840;9.14;232.2
31841;10.37;1499.17
31842;8.93;1194.04
31843;4.13;1437.73
31844;11.29;1130.17
31845;8.7;520.41
31846;9.99;1187.88
31847;0.88;1282.05
31848;2.21;1047.71
31849;1.22;1347.56
31850;9.28;659.23
31851;9.74;237.48
31852;5.19;1157.43
31853;5.31;976.53
31854;4.15;1143.99
31855;10.08;575.54
31856;1.14;1076.22
31857;0.92;220.01
31858;7.3;1477.94
31859;11.78;1142.11
31860;4.31;609.67
31861;9.27;963.39
31862;5.52;413.71
31863;9.36;161.05
31864;5.1;1385.05
31865;4.73;319.94
31866;1.98;489.57
31867;2.03;666.22
31868;3.9;362.25
31869;10.27;559.84
31870;1.38;317.94
31871;10.34;170.48
31872;10.0;357.98
31873;2.26;721.84
31874;10.77;345.9
31875;4.65;287.02
31876;8.3;848.09
31877;3.6;915.94
31878;8.22;1349.02
31879;8.8;192.77
31880;4.12;1428.95
31881;6.3;373.02
31882;7.41;574.01
31883;5.89;1440.21
31884;1.66;637.27
31885;7.81;505.88
31886;8.2;934.32
31887;11.57;235.84
31888;5.39;686.56
31889;11.28;320.42
31890;0.53;1283.31
31891;7.6;758.51
31892;1.28;1490.91
31893;2.08;833.42
31894;1.71;881.29
31895;0.68;702.98
31896;9.62;1406.4
31897;3.7;1400.32
31898;8.35;1331.06
31899;1.24;485.88
31900;3.94;892.99
31901;6.16;918.18
31902;2.39;1241.28
31903;4.42;696.29
31904;0.02;402.76
31905;0.67;176.61
31906;8.27;1161.02
31907;10.14;1180.52
31908;11.38;346.2
31909;8.74;636.54
31910;2.99;1184.1
31911;7.07;1467.72
31912;11.33;301.37
31913;9.87;1154.31
31914;11.02;800.78
31915;11.26;1251.81
31916;9.82;821.65
31917;3.07;980.77
31918;9.66;446.65
31919;1.42;536.55
31920;11.9;951.65
31921;1.37;566.79
31922;9.42;732.04
31923;9.06;410.5
31924;10.61;1109.48
31925;11.76;578.46
31926;9.32;1364.86
31927;6.77;968.48
31928;3.66;1120.5
31929;9.81;418.48
31930;9.53;961.82
31931;7.27;1442.97
31932;5.21;592.76
31933;1.57;1093.81
31934;8.92;927.95
31935;4.93;1342.62
31936;0.79;680.47
31937;8.68;413.56
31938;7.24;427.15
31939;6.32;183.81
31940;1.84;1401.27
31941;7.81;561.96
31942;7.67;869.38
31943;4.24;523.69
31944;6.51;554.19
31945;4.49;1361.58
31946;0.84;1197.94
31947;4.25;1010.84
31948;6.41;1308.63
31949;11.34;302.03
31950;3.02;1261.9
31951;8.45;1331.81
31952;7.98;299.81
31953;9.9;1239.3
31954;1.8;1204.9
31955;11.09;1178.08
31956;1.35;704.76
31957;6.41;1346.37
31958;1.49;726.79
31959;7.73;773.14
31960;8.56;1445.01
31961;6.27;591.0
31962;6.77;586.59
31963;3.45;1416.95
31964;11.33;1425.17
31965;10.43;779.11
31966;6.25;423.95
31967;11.89;567.87
31968;1.84;556.49
31969;2.59;467.97
31970;3.39;218.45
31971;2.03;928.58
31972;2.7;1322.06
31973;2.08;1056.41
31974;10.83;197.19
31975;4.65;984.96
31976;4.89;610.8
31977;5.19;1347.33
31978;5.33;213.31
31979;0.19;702.67
31980;6.82;389.65
31981;3.74;882.3
31982;11.27;229.4
31983;7.74;1302.31
31984;4.82;1187.61
31985;3.81;502.2
31986;3.05;1103.89
31987;5.98;772.08
31988;5.26;553.97
31989;5.51;1033.01
31990;2.38;1180.73
31991;1.41;1173.38
31992;11.49;605.72
31993;4.65;1060.64
31994;1.86;220.03
31995;0.39;1059.08
31996;6.53;763.01
31997;3.9;778.07
31998;6.62;1104.74
31999;11.18;587.59
32000;8.69;554.81
32001;1.66;446.82
32002;0.74;1471.97
32003;5.0;887.44
32004;8.62;981.85
32005;9.0;649.77
32006;6.67;574.26
32007;5.93;1237.42
32008;5.12;957.2
32009;6.54;1376.91
32010;3.11;229.45
32011;7.11;779.77
32012;7.1;538.61
32013;7.76;383.47
32014;3.99;1444.17
32015;3.81;607.23
32016;2.63;296.75
32017;11.41;859.42
32018;0.03;635.59
32019;2.08;791.28
32020;11.26;1050.08
32021;1.1;450.31
32022;7.12;536.78
32023;2.37;1496.63
32024;6.9;702.67
32025;2.04;420.76
32026;2.68;1086.83
32027;4.2;766.05
32028;10.12;418.72
32029;2.44;736.72
32030;9.66;797.56
32031;0.66;331.69
32032;10.43;1067.87
32033;2.1;572.78
32034;4.91;1044.44
32035;7.95;787.16
32036;1.21;398.26
32037;5.96;1184.82
32038;5.91;1477.98
32039;7.02;1296.11
32040;0.95;350.69
32041;3.22;1378.01
32042;4.1;1218.68
32043;3.42;888.73
32044;10.9;1377.44
32045;9.4;271.67
32046;10.69;231.11
32047;9.23;1078.32
32048;5.01;197.55
32049;11.43;325.74
32050;11.46;292.99
32051;0.86;914.62
32052;4.51;710.56
32053;3.72;931.76
32054;9.62;871.96
32055;0.12;859.29
32056;6.25;366.9
32057;11.75;760.23
32058;3.02;1252.93
32059;5.03;1352.97
32060;3.48;978.33
32061;2.54;1189.36
32062;6.14;265.49
32063;1.54;373.23
32064;11.24;780.62
32065;5.73;572.22
32066;0.86;1309.98
32067;2.28;1474.36
32068;2.45;434.88
32069;10.95;982.2
32070;9.82;367.1
32071;3.03;1359.5
32072;1.67;624.33
32073;9.25;1338.57
32074;3.23;1086.09
32075;8.87;937.47
32076;5.4;239.73
32077;9.11;459.12
32078;4.15;981.26
32079;9.83;880.2
32080;4.15;652.2
32081;4.87;165.85
32082;8.24;264.94
32083;8.93;679.6
32084;2.15;479.64
32085;7.48;972.06
32086;2.25;997.62
32087;6.93;563.52
32088;9.29;298.04
32089;1.3;601.09
32090;0.68;1365.37
32091;3.83;510.92
32092;3.8;1059.67
32093;8.93;602.18
32094;0.24;419.55
32095;8.61;1069.36
32096;5.63;503.58
32097;9.94;592.95
32098;7.39;644.43
32099;11.77;1343.86
32100;4.21;751.58
32101;5.63;1155.85
32102;3.31;1311.45
32103;11.54;1000.27
32104;6.96;282.81
32105;9.08;1028.76
32106;2.46;868.09
32107;1.57;1051.13
32108;11.08;675.98
32109;1.91;1321.06
32110;11.05;1066.36
32111;1.58;459.35
32112;5.09;1172.73
32113;1.32;475.53
32114;3.39;446.59
32115;11.37;579.24
32116;9.48;1194.44
32117;4.09;492.06
32118;1.66;375.94
32119;4.54;429.32
32120;0.9;454.32
32121;1.29;608.37
32122;1.13;201.43
32123;8.47;311.55
32124;9.36;1126.33
32125;7.05;549.43
32126;6.27;1314.35
32127;1.1;1115.64
32128;8.76;1210.38
32129;3.5;301.0
32130;4.73;1252.85
32131;1.73;491.78
32132;4.95;424.44
32133;7.95;319.18
32134;2.08;1452.15
32135;6.48;928.3
32136;8.01;510.38
32137;5.59;1486.22
32138;6.83;1003.43
32139;2.22;1108.47
32140;8.95;968.47
32141;0.93;1333.22
32142;5.53;238.6
32143;2.3;739.6
32144;6.98;627.27
32145;0.25;520.11
32146;6.69;1292.79
32147;11.17;635.12
32148;5.69;500.57
32149;3.1;467.31
32150;8.03;807.69
32151;6.89;1067.25
32152;6.95;161.72
32153;6.98;1140.69
32154;8.8;918.07
32155;9.69;833.85
32156;10.05;301.94
32157;5.88;201.2
32158;8.66;992.3
32159;8.12;810.29
32160;3.2;1420.76
32161;2.07;1123.65
32162;3.59;915.34
32163;3.8;597.6
32164;1.3;1420.09
32165;7.52;841.21
32166;3.86;459.62
32167;3.96;812.25
32168;7.83;589.21
32169;8.31;315.58
32170;7.56;200.61
32171;0.35;465.01
32172;9.11;544.99
32173;4.31;918.78
32174;11.08;1423.48
32175;6.07;489.05
32176;0.37;825.99
32177;1.46;1296.09
32178;5.27;161.15
32179;11.43;1135.9
32180;9.29;1251.05
32181;6.18;695.48
32182;7.72;266.65
32183;7.89;603.73
32184;8.99;565.37
32185;1.87;931.41
32186;2.59;365.03
32187;9.53;1447.49
32188;10.01;1046.36
32189;1.67;788.81
32190;9.83;950.2
32191;4.25;1436.62
32192;0.49;650.18
32193;9.49;1338.36
32194;9.83;616.64
32195;10.03;518.02
32196;6.98;1497.7
32197;2.93;449.9
32198;10.23;559.7
32199;11.36;691.54
32200;9.87;1197.19
32201;0.57;938.01
32202;0.08;1069.56
32203;5.74;502.93
32204;7.85;1116.03
32205;2.53;903.34
32206;1.22;1157.32
32207;5.26;1104.09
32208;8.33;818.8
32209;2.94;457.17
32210;1.98;1223.81
32211;6.32;532.98
32212;9.47;1148.98
32213;10.99;515.13
32214;4.12;1326.96
32215;8.02;867.03
32216;1.27;1192.42
32217;3.64;754.44
32218;8.58;509.47
32219;10.56;1416.83
32220;1.91;885.65
32221;4.24;544.13
32222;2.51;502.91
32223;1.25;555.15
32224;7.04;1239.37
32225;0.43;1489.59
32226;3.04;404.84
32227;1.97;701.78
32228;6.0;1457.41
32229;7.66;226.9
32230;7.59;878.91
32231;9.73;386.95
32232;2.83;927.12
32233;3.37;1432.03
32234;4.77;172.03
32235;8.49;1083.36
32236;5.14;177.75
32237;10.81;760.96
32238;2.14;875.71
32239;3.45;624.79
32240;3.5;1363.35
32241;8.34;1354.97
32242;2.07;1472.38
32243;4.77;1238.76
32244;8.64;638.45
32245;3.14;940.49
32246;4.91;997.79
32247;2.5;1266.38
32248;11.97;806.97
32249;8.35;265.65
32250;6.59;197.78
32251;2.76;1493.92
32252;3.24;427.48
32253;9.17;788.06
32254;9.02;334.09
32255;4.21;630.56
32256;8.09;774.76
32257;1.56;338.15
32258;1.13;255.28
32259;10.71;1233.11
32260;2.99;926.88
32261;10.64;902.65
32262;11.1;291.31
32263;8.66;1073.05
32264;11.52;740.24
32265;11.67;1118.13
32266;7.73;1412.84
32267;3.82;1209.67
32268;5.2;216.64
32269;2.45;1386.51
32270;11.19;572.52
32271;6.84;1294.4
32272;10.97;747.18
32273;11.61;313.51
32274;5.13;601.32
32275;3.05;1314.76
32276;4.9;784.31
32277;7.88;738.0
32278;9.53;188.45
32279;3.44;508.24
32280;7.73;927.93
32281;0.02;1286.71
32282;6.55;817.84
32283;11.08;587.76
32284;10.09;1421.27
32285;7.91;337.96
32286;8.94;333.93
32287;10.95;1340.3
32288;0.78;407.28
32289;8.61;1062.37
32290;1.99;567.42
32291;3.95;364.98
32292;6.54;1316.95
32293;3.63;720.2
32294;4.82;488.03
32295;8.41;977.78
32296;4.59;211.55
32297;10.16;1329.07
32298;4.28;303.2
32299;11.28;1331.9
32300;7.97;639.81
32301;3.61;1144.75
32302;0.54;889.25
32303;6.05;649.54
32304;0.06;189.79
32305;2.62;735.39
32306;0.85;1403.99
32307;2.06;1224.3
32308;10.12;1215.06
32309;11.85;239.67
32310;6.85;1467.94
32311;6.62;1116.93
32312;8.9;386.2
32313;2.77;367.4
32314;9.94;633.13
32315;6.52;747.26
32316;11.27;1406.21
32317;11.98;1010.11
32318;0.54;1085.73
32319;5.82;1071.42
32320;2.14;400.3
32321;4.13;1030.27
32322;10.52;1085.78
32323;10.92;317.21
32324;9.94;233.08
32325;9.67;1356.15
32326;11.3;1487.51
32327;6.68;934.59
32328;1.05;189.68
32329;1.14;364.85
32330;10.86;1039.21
32331;2.23;324.42
32332;2.52;467.81
32333;9.55;1057.37
32334;8.83;814.99
32335;5.76;764.46
32336;8.97;1213.14
32337;6.03;708.97
32338;3.73;1459.89
32339;8.11;706.11
32340;5.98;1403.1
32341;1.14;1415.26
32342;9.52;627.06
32343;11.45;293.69
32344;6.87;453.29
32345;10.27;300.17
32346;11.78;1446.74
32347;3.36;1224.48
32348;9.82;633.48
32349;9.8;1170.18
32350;6.02;167.57
32351;11.73;444.6
32352;0.39;1255.44
32353;3.9;304.66
32354;1.43;643.99
32355;8.61;932.9
32356;1.85;358.06
32357;0.56;1276.44
32358;4.28;690.0
32359;1.25;978.09
32360;3.84;1309.03
32361;8.55;1346.77
32362;6.16;554.04
32363;7.67;1175.88
32364;3.05;736.36
32365;7.29;1431.99
32366;1.44;591.23
32367;4.81;791.17
32368;3.19;922.63
32369;0.82;899.46
32370;7.46;387.09
32371;1.55;1173.54
32372;7.67;1189.81
32373;2.16;967.0
32374;5.41;844.47
32375;9.87;1391.91
32376;4.52;508.3
32377;2.48;1009.7
32378;7.98;1218.24
32379;11.84;162.9
32380;8.91;888.81
32381;5.42;201.77
32382;5.17;447.88
32383;8.92;1005.89
32384;1.46;496.93
32385;6.95;425.08
32386;9.18;828.37
32387;3.62;1129.14
32388;6.8;689.86
32389;5.48;972.54
32390;1.0;165.25
32391;4.24;270.43
32392;8.01;337.03
32393;7.1;651.47
32394;11.29;261.13
32395;0.83;914.77
32396;6.41;800.89
32397;9.42;1194.2
32398;2.61;1308.72
32399;6.22;786.14
32400;8.92;1189.55
32401;7.53;925.92
32402;6.78;1352.82
32403;10.39;341.22
32404;10.78;1307.15
32405;10.52;474.78
32406;10.14;1154.13
32407;0.84;1305.47
32408;11.29;856.39
32409;4.21;171.16
32410;2.0;1286.1
32411;6.38;580.53
32412;3.23;1067.08
32413;4.2;1023.86
32414;3.02;975.21
32415;5.84;775.7
32416;2.25;563.24
32417;11.85;1492.62
32418;4.13;627.86
32419;2.7;1118.31
32420;5.67;521.23
32421;1.17;774.97
32422;1.22;480.2
32423;0.04;570.21
32424;0.47;873.74
32425;4.51;393.79
32426;8.55;930.78
32427;1.54;691.96
32428;0.27;1038.29
32429;6.13;561.07
32430;9.79;542.28
32431;0.51;1329.25
32432;8.01;986.15
32433;7.89;914.15
32434;4.96;566.35
32435;2.44;1075.79
32436;9.72;1006.4
32437;3.67;695.3
32438;4.98;1332.85
32439;10.46;901.84
32440;1.97;571.9
32441;9.29;531.7
32442;0.8;608.32
32443;1.57;648.42
32444;0.82;332.4
32445;6.62;1246.82
32446;2.75;1426.74
32447;7.36;1441.14
32448;5.69;904.94
32449;4.8;1353.51
32450;5.81;200.93
32451;1.62;269.91
32452;10.93;1146.85
32453;9.58;1015.8
32454;6.11;164.79
32455;5.97;1306.21
32456;11.22;777.02
32457;6.6;571.9
32458;2.03;815.65
32459;8.11;980.18
32460;1.73;774.78
32461;1.85;437.66
32462;7.29;915.5
32463;2.87;924.67
32464;10.35;994.61
32465;6.77;1123.57
32466;11.77;450.27
32467;1.51;1464.74
32468;2.2;1133.66
32469;5.38;581.66
32470;8.9;749.69
32471;6.58;674.2
32472;1.92;1234.07
32473;4.31;306.6
32474;10.83;1291.51
32475;1.67;1364.72
32476;10.03;807.71
32477;3.42;674.34
32478;10.71;880.92
32479;2.71;1464.93
32480;9.3;268.89
32481;9.22;1410.23
32482;5.1;625.44
32483;7.3;1192.98
32484;7.25;247.99
32485;10.46;1347.83
32486;4.15;174.24
32487;6.97;206.24
32488;1.06;1420.63
32489;10.57;694.3
32490;6.6;808.07
32491;10.16;341.79
32492;4.02;986.99
32493;9.38;414.61
32494;9.27;1136.57
32495;2.92;1285.27
32496;3.03;762.93
32497;7.93;494.97
32498;6.8;1205.51
32499;11.38;1294.29
32500;10.92;342.5
32501;10.58;532.89
32502;4.43;847.06
32503;11.31;360.15
32504;1.45;1372.27
32505;9.47;182.35
32506;11.89;691.38
32507;6.46;1358.38
32508;0.65;712.61
32509;0.79;755.75
32510;6.52;249.83
32511;6.08;960.71
32512;7.89;747.82
32513;2.53;1215.16
32514;6.47;274.51
32515;8.06;1073.18
32516;0.12;418.26
32517;11.55;349.61
32518;3.81;890.29
32519;8.21;462.3
32520;2.33;1416.4
32521;7.2;680.2
32522;4.23;1052.6
32523;9.56;260.78
32524;1.84;316.67
32525;1.72;1321.2
32526;7.13;657.51
32527;11.86;1178.77
32528;10.5;680.65
32529;3.41;711.25
32530;0.65;885.69
32531;7.79;232.43
32532;5.81;1346.59
32533;1.08;1011.03
32534;7.64;1428.73
32535;11.21;451.89
32536;9.63;1375.42
32537;0.48;1219.31
32538;5.41;1267.53
32539;10.34;884.01
32540;8.69;1261.81
32541;8.12;245.64
32542;9.73;1078.31
32543;0.35;1453.44
32544;2.44;1043.31
32545;1.21;936.55
32546;10.56;777.61
32547;6.03;1085.78
32548;6.38;225.15
32549;9.43;1326.79
32550;2.62;588.6
32551;0.81;457.33
32552;4.62;1117.71
32553;2.78;760.71
32554;4.2;1299.71
32555;1.95;684.15
32556;4.16;1207.96
32557;9.26;489.63
32558;0.17;1013.32
32559;8.42;879.71
32560;8.37;1059.26
32561;9.47;693.58
32562;7.86;411.39
32563;0.94;583.69
32564;4.57;379.54
32565;9.49;161.52
32566;6.31;454.19
32567;7.44;1119.08
32568;9.11;1361.49
32569;7.46;609.15
32570;8.01;1166.33
32571;5.47;740.87
32572;4.02;579.49
32573;7.08;859.52
32574;3.99;370.46
32575;3.07;1134.33
32576;8.54;532.93
32577;2.25;438.87
32578;6.89;699.13
32579;11.69;938.87
32580;1.2;1077.87
32581;1.77;957.53
32582;4.94;933.17
32583;11.14;390.16
32584;10.97;805.31
32585;4.43;877.34
32586;1.15;564.68
32587;7.2;245.79
32588;7.26;623.14
32589;6.14;243.22
32590;11.21;615.71
32591;8.61;1167.52
32592;11.28;752.82
32593;7.67;269.84
32594;2.08;589.13
32595;0.93;875.66
32596;11.73;512.82
32597;3.83;673.47
32598;5.31;1349.92
32599;10.68;1367.05
32600;3.12;1490.2
32601;11.58;510.9
32602;5.7;201.21
32603;7.58;1371.16
32604;3.76;912.09
32605;5.92;1248.0
32606;4.52;1468.29
32607;5.46;409.94
32608;7.57;289.53
32609;11.62;658.73
32610;6.01;543.59
32611;3.43;1109.71
32612;0.41;1348.52
32613;10.31;611.06
32614;1.1;970.39
32615;0.46;1005.36
32616;5.33;951.98
32617;5.93;206.49
32618;5.57;1291.25
32619;1.66;272.24
32620;6.58;1292.3
32621;6.92;714.41
32622;5.75;1094.13
32623;4.33;614.22
32624;5.16;1279.29
32625;4.67;1049.81
32626;4.49;847.82
32627;7.26;315.87
32628;11.98;423.26
32629;4.72;970.02
32630;8.55;533.64
32631;7.59;1159.28
32632;4.37;579.64
32633;2.27;1071.21
32634;6.29;847.56
32635;8.27;1372.65
32636;1.19;522.73
32637;4.52;1402.18
32638;8.55;638.8
32639;0.62;189.3
32640;11.08;191.71
32641;4.01;1320.48
32642;8.61;1184.0
32643;3.39;588.38
32644;7.61;1474.49
32645;5.18;839.12
32646;10.51;250.2
32647;5.46;956.77
32648;11.16;1159.85
32649;9.4;1422.45
32650;11.88;318.0
32651;8.36;813.2
32652;0.32;1322.86
32653;0.78;527.53
32654;4.1;1361.89
32655;3.7;222.32
32656;11.51;441.35
32657;4.11;639.48
32658;0.47;583.89
32659;1.42;856.62
32660;8.75;182.84
32661;5.46;456.63
32662;3.53;166.4
32663;7.82;569.44
32664;8.99;761.56
32665;0.56;1072.87
32666;10.49;1354.26
32667;6.46;404.26
32668;1.56;821.51
32669;0.47;1483.57
32670;8.79;268.44
32671;8.41;814.61
32672;9.93;1416.94
32673;9.42;1407.26
32674;5.6;200.17
32675;11.93;708.72
32676;4.73;272.57
32677;8.24;199.07
32678;8.32;1388.05
32679;4.06;526.93
32680;8.56;1109.55
32681;7.3;969.0
32682;3.02;1139.51
32683;0.15;877.37
32684;1.2;268.22
32685;2.45;753.91
32686;1.38;168.0
32687;8.31;400.55
32688;1.58;995.25
32689;7.57;638.29
